id,seatNumber,isReserved,sessionId,userCpf,name,cpf
2410,10,0,49,,,
2411,11,0,49,,,
2412,12,0,49,,,
2413,13,0,49,,,
2414,14,0,49,,,
2415,15,0,49,,,
2416,16,0,49,,,
2417,17,0,49,,,
2418,18,0,49,,,
2419,19,0,49,,,
2420,20,0,49,,,
2421,21,0,49,,,
2422,22,0,49,,,
2423,23,0,49,,,
2424,24,0,49,,,
2425,25,0,49,,,
2426,26,0,49,,,
2427,27,0,49,,,
2428,28,0,49,,,
2429,29,0,49,,,
2430,30,0,49,,,
2431,31,0,49,,,
2432,32,0,49,,,
2433,33,0,49,,,
2434,34,0,49,,,
2435,35,0,49,,,
2436,36,0,49,,,
2437,37,0,49,,,
2438,38,0,49,,,
2439,39,0,49,,,
2440,40,0,49,,,
2441,41,0,49,,,
2442,42,0,49,,,
2443,43,0,49,,,
2444,44,0,49,,,
2445,45,0,49,,,
2446,46,0,49,,,
2447,47,0,49,,,
2448,48,0,49,,,
2449,49,0,49,,,
2450,50,0,49,,,
2451,01,0,50,,,
2452,02,0,50,,,
2453,03,0,50,,,
2454,04,0,50,,,
2455,05,0,50,,,
2456,06,0,50,,,
2457,07,0,50,,,
2458,08,0,50,,,
2459,09,0,50,,,
2460,10,0,50,,,
2461,11,0,50,,,
2462,12,0,50,,,
2463,13,0,50,,,
2464,14,0,50,,,
2465,15,0,50,,,
2466,16,0,50,,,
2467,17,0,50,,,
2468,18,0,50,,,
2469,19,0,50,,,
2470,20,0,50,,,
2471,21,0,50,,,
2472,22,0,50,,,
2473,23,0,50,,,
2474,24,0,50,,,
2475,25,0,50,,,
2476,26,0,50,,,
2477,27,0,50,,,
2478,28,0,50,,,
2479,29,0,50,,,
2480,30,0,50,,,
2481,31,0,50,,,
2482,32,0,50,,,
2483,33,0,50,,,
2484,34,0,50,,,
2485,35,0,50,,,
2486,36,0,50,,,
2487,37,0,50,,,
2488,38,0,50,,,
2489,39,0,50,,,
2490,40,0,50,,,
2491,41,0,50,,,
2492,42,0,50,,,
2493,43,0,50,,,
2494,44,0,50,,,
2495,45,0,50,,,
2496,46,0,50,,,
2497,47,0,50,,,
2498,48,0,50,,,
2499,49,0,50,,,
2500,50,0,50,,,
2501,01,0,51,,,
2502,02,0,51,,,
2503,03,0,51,,,
2504,04,0,51,,,
2505,05,0,51,,,
2506,06,0,51,,,
2507,07,0,51,,,
2508,08,0,51,,,
2509,09,0,51,,,
2510,10,0,51,,,
2511,11,0,51,,,
2512,12,0,51,,,
2513,13,0,51,,,
2514,14,0,51,,,
2515,15,0,51,,,
2516,16,0,51,,,
2517,17,0,51,,,
2518,18,0,51,,,
2519,19,0,51,,,
2520,20,0,51,,,
2521,21,0,51,,,
2522,22,0,51,,,
2523,23,0,51,,,
2524,24,0,51,,,
2525,25,0,51,,,
2526,26,0,51,,,
2527,27,0,51,,,
2528,28,0,51,,,
2529,29,0,51,,,
2530,30,0,51,,,
2531,31,0,51,,,
2532,32,0,51,,,
2533,33,0,51,,,
2534,34,0,51,,,
2535,35,0,51,,,
2536,36,0,51,,,
2537,37,0,51,,,
2538,38,0,51,,,
2539,39,0,51,,,
2540,40,0,51,,,
2541,41,0,51,,,
2542,42,0,51,,,
2543,43,0,51,,,
2544,44,0,51,,,
2545,45,0,51,,,
2546,46,0,51,,,
2547,47,0,51,,,
2548,48,0,51,,,
2549,49,0,51,,,
2550,50,0,51,,,
2551,01,0,52,,,
2552,02,0,52,,,
2553,03,0,52,,,
2554,04,0,52,,,
2555,05,0,52,,,
2556,06,0,52,,,
2557,07,0,52,,,
2558,08,0,52,,,
2559,09,0,52,,,
2560,10,0,52,,,
2561,11,0,52,,,
2562,12,0,52,,,
2563,13,0,52,,,
2564,14,0,52,,,
2565,15,0,52,,,
2566,16,0,52,,,
2567,17,0,52,,,
2568,18,0,52,,,
2569,19,0,52,,,
2570,20,0,52,,,
2571,21,0,52,,,
2572,22,0,52,,,
2573,23,0,52,,,
2574,24,0,52,,,
2575,25,0,52,,,
2576,26,0,52,,,
2577,27,0,52,,,
2578,28,0,52,,,
2579,29,0,52,,,
2580,30,0,52,,,
2581,31,0,52,,,
2582,32,0,52,,,
2583,33,0,52,,,
2584,34,0,52,,,
2585,35,0,52,,,
2586,36,0,52,,,
2587,37,0,52,,,
2588,38,0,52,,,
2589,39,0,52,,,
2590,40,0,52,,,
2591,41,0,52,,,
2592,42,0,52,,,
2593,43,0,52,,,
2594,44,0,52,,,
2595,45,0,52,,,
2596,46,0,52,,,
2597,47,0,52,,,
2598,48,0,52,,,
2599,49,0,52,,,
2600,50,0,52,,,
2601,01,0,53,,,
2602,02,0,53,,,
2603,03,0,53,,,
2604,04,0,53,,,
2605,05,0,53,,,
2606,06,0,53,,,
2607,07,0,53,,,
2608,08,0,53,,,
2609,09,0,53,,,
2610,10,0,53,,,
2611,11,0,53,,,
2612,12,0,53,,,
2613,13,0,53,,,
2614,14,0,53,,,
2615,15,0,53,,,
2616,16,0,53,,,
2617,17,0,53,,,
2618,18,0,53,,,
2619,19,0,53,,,
2620,20,0,53,,,
2621,21,0,53,,,
2622,22,0,53,,,
2623,23,0,53,,,
2624,24,0,53,,,
2625,25,0,53,,,
2626,26,0,53,,,
2627,27,0,53,,,
2628,28,0,53,,,
2629,29,0,53,,,
2630,30,0,53,,,
2631,31,0,53,,,
2632,32,0,53,,,
2633,33,0,53,,,
2634,34,0,53,,,
2635,35,0,53,,,
2636,36,0,53,,,
2637,37,0,53,,,
2638,38,0,53,,,
2639,39,0,53,,,
2640,40,0,53,,,
2641,41,0,53,,,
2642,42,0,53,,,
2643,43,0,53,,,
2644,44,0,53,,,
2645,45,0,53,,,
2646,46,0,53,,,
2647,47,0,53,,,
2648,48,0,53,,,
2649,49,0,53,,,
2650,50,0,53,,,
2651,01,0,54,,,
2652,02,0,54,,,
2653,03,0,54,,,
2654,04,0,54,,,
2655,05,0,54,,,
2656,06,0,54,,,
2657,07,0,54,,,
2658,08,0,54,,,
2659,09,0,54,,,
2660,10,0,54,,,
2661,11,0,54,,,
2662,12,0,54,,,
2663,13,0,54,,,
2664,14,0,54,,,
2665,15,0,54,,,
2666,16,0,54,,,
2667,17,0,54,,,
2668,18,0,54,,,
2669,19,0,54,,,
2670,20,0,54,,,
2671,21,0,54,,,
2672,22,0,54,,,
2673,23,0,54,,,
2674,24,0,54,,,
2675,25,0,54,,,
2676,26,0,54,,,
2677,27,0,54,,,
2678,28,0,54,,,
2679,29,0,54,,,
2680,30,0,54,,,
2681,31,0,54,,,
2682,32,0,54,,,
2683,33,0,54,,,
2684,34,0,54,,,
2685,35,0,54,,,
2686,36,0,54,,,
2687,37,0,54,,,
2688,38,0,54,,,
2689,39,0,54,,,
2690,40,0,54,,,
2691,41,0,54,,,
2692,42,0,54,,,
2693,43,0,54,,,
2694,44,0,54,,,
2695,45,0,54,,,
2696,46,0,54,,,
2697,47,0,54,,,
2698,48,0,54,,,
2699,49,0,54,,,
2700,50,0,54,,,
2701,01,0,55,,,
2702,02,0,55,,,
2703,03,0,55,,,
2704,04,0,55,,,
2705,05,0,55,,,
2706,06,0,55,,,
2707,07,0,55,,,
2708,08,0,55,,,
2709,09,0,55,,,
2710,10,0,55,,,
2711,11,0,55,,,
2712,12,0,55,,,
2713,13,0,55,,,
2714,14,0,55,,,
2715,15,0,55,,,
2716,16,0,55,,,
2717,17,0,55,,,
2718,18,0,55,,,
2719,19,0,55,,,
2720,20,0,55,,,
2721,21,0,55,,,
2722,22,0,55,,,
2723,23,0,55,,,
2724,24,0,55,,,
2725,25,0,55,,,
2726,26,0,55,,,
2727,27,0,55,,,
2728,28,0,55,,,
2729,29,0,55,,,
2730,30,0,55,,,
2731,31,0,55,,,
2732,32,0,55,,,
2733,33,0,55,,,
2734,34,0,55,,,
2735,35,0,55,,,
2736,36,0,55,,,
2737,37,0,55,,,
2738,38,0,55,,,
2739,39,0,55,,,
2740,40,0,55,,,
2741,41,0,55,,,
2742,42,0,55,,,
2743,43,0,55,,,
2744,44,0,55,,,
2745,45,0,55,,,
2746,46,0,55,,,
2747,47,0,55,,,
2748,48,0,55,,,
2749,49,0,55,,,
2750,50,0,55,,,
2751,01,0,56,,,
2752,02,0,56,,,
2753,03,0,56,,,
2754,04,0,56,,,
2755,05,0,56,,,
2756,06,0,56,,,
2757,07,0,56,,,
2758,08,0,56,,,
2759,09,0,56,,,
2760,10,0,56,,,
2761,11,0,56,,,
2762,12,0,56,,,
2763,13,0,56,,,
2764,14,0,56,,,
2765,15,0,56,,,
2766,16,0,56,,,
2767,17,0,56,,,
2768,18,0,56,,,
2769,19,0,56,,,
2770,20,0,56,,,
2771,21,0,56,,,
2772,22,0,56,,,
2773,23,0,56,,,
2774,24,0,56,,,
2775,25,0,56,,,
2776,26,0,56,,,
2777,27,0,56,,,
2778,28,0,56,,,
2779,29,0,56,,,
2780,30,0,56,,,
2781,31,0,56,,,
2782,32,0,56,,,
2783,33,0,56,,,
2784,34,0,56,,,
2785,35,0,56,,,
2786,36,0,56,,,
2787,37,0,56,,,
2788,38,0,56,,,
2789,39,0,56,,,
2790,40,0,56,,,
2791,41,0,56,,,
2792,42,0,56,,,
2793,43,0,56,,,
2794,44,0,56,,,
2795,45,0,56,,,
2796,46,0,56,,,
2797,47,0,56,,,
2798,48,0,56,,,
2799,49,0,56,,,
2800,50,0,56,,,
2801,01,0,57,,,
2802,02,0,57,,,
2803,03,0,57,,,
2804,04,0,57,,,
2805,05,0,57,,,
2806,06,0,57,,,
2807,07,0,57,,,
2808,08,0,57,,,
2809,09,0,57,,,
2810,10,0,57,,,
2811,11,0,57,,,
2812,12,0,57,,,
2813,13,0,57,,,
2814,14,0,57,,,
2815,15,0,57,,,
2816,16,0,57,,,
2817,17,0,57,,,
2818,18,0,57,,,
2819,19,0,57,,,
2820,20,0,57,,,
2821,21,0,57,,,
2822,22,0,57,,,
2823,23,0,57,,,
2824,24,0,57,,,
2825,25,0,57,,,
2826,26,0,57,,,
2827,27,0,57,,,
2828,28,0,57,,,
2829,29,0,57,,,
2830,30,0,57,,,
2831,31,0,57,,,
2832,32,0,57,,,
2833,33,0,57,,,
2834,34,0,57,,,
2835,35,0,57,,,
2836,36,0,57,,,
2837,37,0,57,,,
2838,38,0,57,,,
2839,39,0,57,,,
2840,40,0,57,,,
2841,41,0,57,,,
2842,42,0,57,,,
2843,43,0,57,,,
2844,44,0,57,,,
2845,45,0,57,,,
2846,46,0,57,,,
2847,47,0,57,,,
2848,48,0,57,,,
2849,49,0,57,,,
2850,50,0,57,,,
2851,01,0,58,,,
2852,02,0,58,,,
2853,03,0,58,,,
2854,04,0,58,,,
2855,05,0,58,,,
2856,06,0,58,,,
2857,07,0,58,,,
2858,08,0,58,,,
2859,09,0,58,,,
2860,10,0,58,,,
2861,11,0,58,,,
2862,12,0,58,,,
2863,13,0,58,,,
2864,14,0,58,,,
2865,15,0,58,,,
2866,16,0,58,,,
2867,17,0,58,,,
2868,18,0,58,,,
2869,19,0,58,,,
2870,20,0,58,,,
2871,21,0,58,,,
2872,22,0,58,,,
2873,23,0,58,,,
2874,24,0,58,,,
2875,25,0,58,,,
2876,26,0,58,,,
2877,27,0,58,,,
2878,28,0,58,,,
2879,29,0,58,,,
2880,30,0,58,,,
2881,31,0,58,,,
2882,32,0,58,,,
2883,33,0,58,,,
2884,34,0,58,,,
2885,35,0,58,,,
2886,36,0,58,,,
2887,37,0,58,,,
2888,38,0,58,,,
2889,39,0,58,,,
2890,40,0,58,,,
2891,41,0,58,,,
2892,42,0,58,,,
2893,43,0,58,,,
2894,44,0,58,,,
2895,45,0,58,,,
2896,46,0,58,,,
2897,47,0,58,,,
2898,48,0,58,,,
2899,49,0,58,,,
2900,50,0,58,,,
2901,01,0,59,,,
2902,02,0,59,,,
2903,03,0,59,,,
2904,04,0,59,,,
2905,05,0,59,,,
2906,06,0,59,,,
2907,07,0,59,,,
2908,08,0,59,,,
2909,09,0,59,,,
2910,10,0,59,,,
2911,11,0,59,,,
2912,12,0,59,,,
2913,13,0,59,,,
2914,14,0,59,,,
2915,15,0,59,,,
2916,16,0,59,,,
2917,17,0,59,,,
2918,18,0,59,,,
2919,19,0,59,,,
2920,20,0,59,,,
2921,21,0,59,,,
2922,22,0,59,,,
2923,23,0,59,,,
2924,24,0,59,,,
2925,25,0,59,,,
2926,26,0,59,,,
2927,27,0,59,,,
2928,28,0,59,,,
2929,29,0,59,,,
2930,30,0,59,,,
2931,31,0,59,,,
2932,32,0,59,,,
2933,33,0,59,,,
2934,34,0,59,,,
2935,35,0,59,,,
2936,36,0,59,,,
2937,37,0,59,,,
2938,38,0,59,,,
2939,39,0,59,,,
2940,40,0,59,,,
2941,41,0,59,,,
2942,42,0,59,,,
2943,43,0,59,,,
2944,44,0,59,,,
2945,45,0,59,,,
2946,46,0,59,,,
2947,47,0,59,,,
2948,48,0,59,,,
2949,49,0,59,,,
2950,50,0,59,,,
2951,01,0,60,,,
2952,02,0,60,,,
2953,03,0,60,,,
2954,04,0,60,,,
2955,05,0,60,,,
2956,06,0,60,,,
2957,07,0,60,,,
2958,08,0,60,,,
2959,09,0,60,,,
2960,10,0,60,,,
2961,11,0,60,,,
2962,12,0,60,,,
2963,13,0,60,,,
2964,14,0,60,,,
2965,15,0,60,,,
2966,16,0,60,,,
2967,17,0,60,,,
2968,18,0,60,,,
2969,19,0,60,,,
2970,20,0,60,,,
2971,21,0,60,,,
2972,22,0,60,,,
2973,23,0,60,,,
2974,24,0,60,,,
2975,25,0,60,,,
2976,26,0,60,,,
2977,27,0,60,,,
2978,28,0,60,,,
2979,29,0,60,,,
2980,30,0,60,,,
2981,31,0,60,,,
2982,32,0,60,,,
2983,33,0,60,,,
2984,34,0,60,,,
2985,35,0,60,,,
2986,36,0,60,,,
2987,37,0,60,,,
2988,38,0,60,,,
2989,39,0,60,,,
2990,40,0,60,,,
2991,41,0,60,,,
2992,42,0,60,,,
2993,43,0,60,,,
2994,44,0,60,,,
2995,45,0,60,,,
2996,46,0,60,,,
2997,47,0,60,,,
2998,48,0,60,,,
2999,49,0,60,,,
3000,50,0,60,,,
3001,01,0,61,,,
3002,02,0,61,,,
3003,03,0,61,,,
3004,04,0,61,,,
3005,05,0,61,,,
3006,06,0,61,,,
3007,07,0,61,,,
3008,08,0,61,,,
3009,09,0,61,,,
3010,10,0,61,,,
3011,11,0,61,,,
3012,12,0,61,,,
3013,13,0,61,,,
3014,14,0,61,,,
3015,15,0,61,,,
3016,16,0,61,,,
3017,17,0,61,,,
3018,18,0,61,,,
3019,19,0,61,,,
3020,20,0,61,,,
3021,21,0,61,,,
3022,22,0,61,,,
3023,23,0,61,,,
3024,24,0,61,,,
3025,25,0,61,,,
3026,26,0,61,,,
3027,27,0,61,,,
3028,28,0,61,,,
3029,29,0,61,,,
3030,30,0,61,,,
3031,31,0,61,,,
3032,32,0,61,,,
3033,33,0,61,,,
3034,34,0,61,,,
3035,35,0,61,,,
3036,36,0,61,,,
3037,37,0,61,,,
3038,38,0,61,,,
3039,39,0,61,,,
3040,40,0,61,,,
3041,41,0,61,,,
3042,42,0,61,,,
3043,43,0,61,,,
3044,44,0,61,,,
3045,45,0,61,,,
3046,46,0,61,,,
3047,47,0,61,,,
3048,48,0,61,,,
3049,49,0,61,,,
3050,50,0,61,,,
3051,01,0,62,,,
3052,02,0,62,,,
3053,03,0,62,,,
3054,04,0,62,,,
3055,05,0,62,,,
3056,06,0,62,,,
3057,07,0,62,,,
3058,08,0,62,,,
3059,09,0,62,,,
3060,10,0,62,,,
3061,11,0,62,,,
3062,12,0,62,,,
3063,13,0,62,,,
3064,14,0,62,,,
3065,15,0,62,,,
3066,16,0,62,,,
3067,17,0,62,,,
3068,18,0,62,,,
3069,19,0,62,,,
3070,20,0,62,,,
3071,21,0,62,,,
3072,22,0,62,,,
3073,23,0,62,,,
3074,24,0,62,,,
3075,25,0,62,,,
3076,26,0,62,,,
3077,27,0,62,,,
3078,28,0,62,,,
3079,29,0,62,,,
3080,30,0,62,,,
3081,31,0,62,,,
3082,32,0,62,,,
3083,33,0,62,,,
3084,34,0,62,,,
3085,35,0,62,,,
3086,36,0,62,,,
3087,37,0,62,,,
3088,38,0,62,,,
3089,39,0,62,,,
3090,40,0,62,,,
3091,41,0,62,,,
3092,42,0,62,,,
3093,43,0,62,,,
3094,44,0,62,,,
3095,45,0,62,,,
3096,46,0,62,,,
3097,47,0,62,,,
3098,48,0,62,,,
3099,49,0,62,,,
3100,50,0,62,,,
3101,01,0,63,,,
3102,02,0,63,,,
3103,03,0,63,,,
3104,04,0,63,,,
3105,05,0,63,,,
3106,06,0,63,,,
3107,07,0,63,,,
3108,08,0,63,,,
3109,09,0,63,,,
3110,10,0,63,,,
3111,11,0,63,,,
3112,12,0,63,,,
3113,13,0,63,,,
3114,14,0,63,,,
3115,15,0,63,,,
3116,16,0,63,,,
3117,17,0,63,,,
3118,18,0,63,,,
3119,19,0,63,,,
3120,20,0,63,,,
3121,21,0,63,,,
3122,22,0,63,,,
3123,23,0,63,,,
3124,24,0,63,,,
3125,25,0,63,,,
3126,26,0,63,,,
3127,27,0,63,,,
3128,28,0,63,,,
3129,29,0,63,,,
3130,30,0,63,,,
3131,31,0,63,,,
3132,32,0,63,,,
3133,33,0,63,,,
3134,34,0,63,,,
3135,35,0,63,,,
3136,36,0,63,,,
3137,37,0,63,,,
3138,38,0,63,,,
3139,39,0,63,,,
3140,40,0,63,,,
3141,41,0,63,,,
3142,42,0,63,,,
3143,43,0,63,,,
3144,44,0,63,,,
3145,45,0,63,,,
3146,46,0,63,,,
3147,47,0,63,,,
3148,48,0,63,,,
3149,49,0,63,,,
3150,50,0,63,,,
3151,01,0,64,,,
3152,02,0,64,,,
3153,03,0,64,,,
3154,04,0,64,,,
3155,05,0,64,,,
3156,06,0,64,,,
3157,07,0,64,,,
3158,08,0,64,,,
3159,09,0,64,,,
3160,10,0,64,,,
3161,11,0,64,,,
3162,12,0,64,,,
3163,13,0,64,,,
3164,14,0,64,,,
3165,15,0,64,,,
3166,16,0,64,,,
3167,17,0,64,,,
3168,18,0,64,,,
3169,19,0,64,,,
3170,20,0,64,,,
3171,21,0,64,,,
3172,22,0,64,,,
3173,23,0,64,,,
3174,24,0,64,,,
3175,25,0,64,,,
3176,26,0,64,,,
3177,27,0,64,,,
3178,28,0,64,,,
3179,29,0,64,,,
3180,30,0,64,,,
3181,31,0,64,,,
3182,32,0,64,,,
3183,33,0,64,,,
3184,34,0,64,,,
3185,35,0,64,,,
3186,36,0,64,,,
3187,37,0,64,,,
3188,38,0,64,,,
3189,39,0,64,,,
3190,40,0,64,,,
3191,41,0,64,,,
3192,42,0,64,,,
3193,43,0,64,,,
3194,44,0,64,,,
3195,45,0,64,,,
3196,46,0,64,,,
3197,47,0,64,,,
3198,48,0,64,,,
3199,49,0,64,,,
3200,50,0,64,,,
3201,01,0,65,,,
3202,02,0,65,,,
3203,03,0,65,,,
3204,04,0,65,,,
3205,05,0,65,,,
3206,06,0,65,,,
3207,07,0,65,,,
3208,08,0,65,,,
3209,09,0,65,,,
3210,10,0,65,,,
3211,11,0,65,,,
3212,12,0,65,,,
3213,13,0,65,,,
3214,14,0,65,,,
3215,15,0,65,,,
3216,16,0,65,,,
3217,17,0,65,,,
3218,18,0,65,,,
3219,19,0,65,,,
3220,20,0,65,,,
3221,21,0,65,,,
3222,22,0,65,,,
3223,23,0,65,,,
3224,24,0,65,,,
3225,25,0,65,,,
3226,26,0,65,,,
3227,27,0,65,,,
3228,28,0,65,,,
3229,29,0,65,,,
3230,30,0,65,,,
3231,31,0,65,,,
3232,32,0,65,,,
3233,33,0,65,,,
3234,34,0,65,,,
3235,35,0,65,,,
3236,36,0,65,,,
3237,37,0,65,,,
3238,38,0,65,,,
3239,39,0,65,,,
3240,40,0,65,,,
3241,41,0,65,,,
3242,42,0,65,,,
3243,43,0,65,,,
3244,44,0,65,,,
3245,45,0,65,,,
3246,46,0,65,,,
3247,47,0,65,,,
3248,48,0,65,,,
3249,49,0,65,,,
3250,50,0,65,,,
3251,01,0,66,,,
3252,02,0,66,,,
3253,03,0,66,,,
3254,04,0,66,,,
3255,05,0,66,,,
3256,06,0,66,,,
3257,07,0,66,,,
3258,08,0,66,,,
3259,09,0,66,,,
3260,10,0,66,,,
3261,11,0,66,,,
3262,12,0,66,,,
3263,13,0,66,,,
3264,14,0,66,,,
3265,15,0,66,,,
3266,16,0,66,,,
3267,17,0,66,,,
3268,18,0,66,,,
3269,19,0,66,,,
3270,20,0,66,,,
3271,21,0,66,,,
3272,22,0,66,,,
3273,23,0,66,,,
3274,24,0,66,,,
3275,25,0,66,,,
3276,26,0,66,,,
3277,27,0,66,,,
3278,28,0,66,,,
3279,29,0,66,,,
3280,30,0,66,,,
3281,31,0,66,,,
3282,32,0,66,,,
3283,33,0,66,,,
3284,34,0,66,,,
3285,35,0,66,,,
3286,36,0,66,,,
3287,37,0,66,,,
3288,38,0,66,,,
3289,39,0,66,,,
3290,40,0,66,,,
3291,41,0,66,,,
3292,42,0,66,,,
3293,43,0,66,,,
3294,44,0,66,,,
3295,45,0,66,,,
3296,46,0,66,,,
3297,47,0,66,,,
3298,48,0,66,,,
3299,49,0,66,,,
3300,50,0,66,,,
3301,01,0,67,,,
3302,02,0,67,,,
3303,03,0,67,,,
3304,04,0,67,,,
3305,05,0,67,,,
3306,06,0,67,,,
3307,07,0,67,,,
3308,08,0,67,,,
3309,09,0,67,,,
3310,10,0,67,,,
3311,11,0,67,,,
3312,12,0,67,,,
3313,13,0,67,,,
3314,14,0,67,,,
3315,15,0,67,,,
3316,16,0,67,,,
3317,17,0,67,,,
3318,18,0,67,,,
3319,19,0,67,,,
3320,20,0,67,,,
3321,21,0,67,,,
3322,22,0,67,,,
3323,23,0,67,,,
3324,24,0,67,,,
3325,25,0,67,,,
3326,26,0,67,,,
3327,27,0,67,,,
3328,28,0,67,,,
3329,29,0,67,,,
3330,30,0,67,,,
3331,31,0,67,,,
3332,32,0,67,,,
3333,33,0,67,,,
3334,34,0,67,,,
3335,35,0,67,,,
3336,36,0,67,,,
3337,37,0,67,,,
3338,38,0,67,,,
3339,39,0,67,,,
3340,40,0,67,,,
3341,41,0,67,,,
3342,42,0,67,,,
3343,43,0,67,,,
3344,44,0,67,,,
3345,45,0,67,,,
3346,46,0,67,,,
3347,47,0,67,,,
3348,48,0,67,,,
3349,49,0,67,,,
3350,50,0,67,,,
3351,01,0,68,,,
3352,02,0,68,,,
3353,03,0,68,,,
3354,04,0,68,,,
3355,05,0,68,,,
3356,06,0,68,,,
3357,07,0,68,,,
3358,08,0,68,,,
3359,09,0,68,,,
3360,10,0,68,,,
3361,11,0,68,,,
3362,12,0,68,,,
3363,13,0,68,,,
3364,14,0,68,,,
3365,15,0,68,,,
3366,16,0,68,,,
3367,17,0,68,,,
3368,18,0,68,,,
3369,19,0,68,,,
3370,20,0,68,,,
3371,21,0,68,,,
3372,22,0,68,,,
3373,23,0,68,,,
3374,24,0,68,,,
3375,25,0,68,,,
3376,26,0,68,,,
3377,27,0,68,,,
3378,28,0,68,,,
3379,29,0,68,,,
3380,30,0,68,,,
3381,31,0,68,,,
3382,32,0,68,,,
3383,33,0,68,,,
3384,34,0,68,,,
3385,35,0,68,,,
3386,36,0,68,,,
3387,37,0,68,,,
3388,38,0,68,,,
3389,39,0,68,,,
3390,40,0,68,,,
3391,41,0,68,,,
3392,42,0,68,,,
3393,43,0,68,,,
3394,44,0,68,,,
3395,45,0,68,,,
3396,46,0,68,,,
3397,47,0,68,,,
3398,48,0,68,,,
3399,49,0,68,,,
3400,50,0,68,,,
3401,01,0,69,,,
3402,02,0,69,,,
3403,03,0,69,,,
3404,04,0,69,,,
3405,05,0,69,,,
3406,06,0,69,,,
3407,07,0,69,,,
3408,08,0,69,,,
3409,09,0,69,,,
3410,10,0,69,,,
3411,11,0,69,,,
3412,12,0,69,,,
3413,13,0,69,,,
3414,14,0,69,,,
3415,15,0,69,,,
3416,16,0,69,,,
3417,17,0,69,,,
3418,18,0,69,,,
3419,19,0,69,,,
3420,20,0,69,,,
3421,21,0,69,,,
3422,22,0,69,,,
3423,23,0,69,,,
3424,24,0,69,,,
3425,25,0,69,,,
3426,26,0,69,,,
3427,27,0,69,,,
3428,28,0,69,,,
3429,29,0,69,,,
3430,30,0,69,,,
3431,31,0,69,,,
3432,32,0,69,,,
3433,33,0,69,,,
3434,34,0,69,,,
3435,35,0,69,,,
3436,36,0,69,,,
3437,37,0,69,,,
3438,38,0,69,,,
3439,39,0,69,,,
3440,40,0,69,,,
3441,41,0,69,,,
3442,42,0,69,,,
3443,43,0,69,,,
3444,44,0,69,,,
3445,45,0,69,,,
3446,46,0,69,,,
3447,47,0,69,,,
3448,48,0,69,,,
3449,49,0,69,,,
3450,50,0,69,,,
3451,01,0,70,,,
3452,02,0,70,,,
3453,03,0,70,,,
3454,04,0,70,,,
3455,05,0,70,,,
3456,06,0,70,,,
3457,07,0,70,,,
3458,08,0,70,,,
3459,09,0,70,,,
3460,10,0,70,,,
3461,11,0,70,,,
3462,12,0,70,,,
3463,13,0,70,,,
3464,14,0,70,,,
3465,15,0,70,,,
3466,16,0,70,,,
3467,17,0,70,,,
3468,18,0,70,,,
3469,19,0,70,,,
3470,20,0,70,,,
3471,21,0,70,,,
3472,22,0,70,,,
3473,23,0,70,,,
3474,24,0,70,,,
3475,25,0,70,,,
3476,26,0,70,,,
3477,27,0,70,,,
3478,28,0,70,,,
3479,29,0,70,,,
3480,30,0,70,,,
3481,31,0,70,,,
3482,32,0,70,,,
3483,33,0,70,,,
3484,34,0,70,,,
3485,35,0,70,,,
3486,36,0,70,,,
3487,37,0,70,,,
3488,38,0,70,,,
3489,39,0,70,,,
3490,40,0,70,,,
3491,41,0,70,,,
3492,42,0,70,,,
3493,43,0,70,,,
3494,44,0,70,,,
3495,45,0,70,,,
3496,46,0,70,,,
3497,47,0,70,,,
3498,48,0,70,,,
3499,49,0,70,,,
3500,50,0,70,,,
3501,01,0,71,,,
3502,02,0,71,,,
3503,03,0,71,,,
3504,04,0,71,,,
3505,05,0,71,,,
3506,06,0,71,,,
3507,07,0,71,,,
3508,08,0,71,,,
3509,09,0,71,,,
3510,10,0,71,,,
3511,11,0,71,,,
3512,12,0,71,,,
3513,13,0,71,,,
3514,14,0,71,,,
3515,15,0,71,,,
3516,16,0,71,,,
3517,17,0,71,,,
3518,18,0,71,,,
3519,19,0,71,,,
3520,20,0,71,,,
3521,21,0,71,,,
3522,22,0,71,,,
3523,23,0,71,,,
3524,24,0,71,,,
3525,25,0,71,,,
3526,26,0,71,,,
3527,27,0,71,,,
3528,28,0,71,,,
3529,29,0,71,,,
3530,30,0,71,,,
3531,31,0,71,,,
3532,32,0,71,,,
3533,33,0,71,,,
3534,34,0,71,,,
3535,35,0,71,,,
3536,36,0,71,,,
3537,37,0,71,,,
3538,38,0,71,,,
3539,39,0,71,,,
3540,40,0,71,,,
3541,41,0,71,,,
3542,42,0,71,,,
3543,43,0,71,,,
3544,44,0,71,,,
3545,45,0,71,,,
3546,46,0,71,,,
3547,47,0,71,,,
3548,48,0,71,,,
3549,49,0,71,,,
3550,50,0,71,,,
3551,01,0,72,,,
3552,02,0,72,,,
3553,03,0,72,,,
3554,04,0,72,,,
3555,05,0,72,,,
3556,06,0,72,,,
3557,07,0,72,,,
3558,08,0,72,,,
3559,09,0,72,,,
3560,10,0,72,,,
3561,11,0,72,,,
3562,12,0,72,,,
3563,13,0,72,,,
3564,14,0,72,,,
3565,15,0,72,,,
3566,16,0,72,,,
3567,17,0,72,,,
3568,18,0,72,,,
3569,19,0,72,,,
3570,20,0,72,,,
3571,21,0,72,,,
3572,22,0,72,,,
3573,23,0,72,,,
